settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,accepted_down_delta_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,lost_energy_mwh,dispatch_alignment_state,primary_dispatch_block_reason
2024-10-03,T_EDINW-1,EDINW-1,,,,unmapped,48,3,45,0.0,110.75,2.5,108.25,0.0,0.0,108.25,0.0,0.20999999999999996,partially_blocked,physical_below_generation
2024-10-03,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,37,11,0.0,553.5,449.0,104.5,0.0,0.0,65.5,39.0,181.70222676056335,partially_blocked,physical_below_generation
2024-10-03,T_WDRGW-1,WDRGW-1,,,,unmapped,48,34,14,0.0,522.25,418.0,104.25,0.0,0.0,104.25,0.0,182.767,partially_blocked,physical_below_generation
2024-10-03,T_GRGBW-1,GRGBW-1,,,,unmapped,48,0,48,0.0,103.64999999999999,0.0,103.64999999999999,0.0,0.0,103.64999999999999,0.0,0.0,fully_blocked,physical_below_generation
2024-10-03,E_BTUIW-2,BTUIW-2,,,,unmapped,48,29,19,0.0,270.5,172.0,98.5,0.0,0.0,98.5,0.0,41.924,partially_blocked,physical_below_generation
2024-10-03,T_BLKWW-1,BLKWW-1,,,,unmapped,48,30,18,0.0,264.5,168.5,96.0,0.0,0.0,96.0,0.0,67.604,partially_blocked,physical_below_generation
2024-10-03,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,29,14,15,0.0,119.5,26.5,93.0,0.0,0.0,93.0,0.0,15.533999999999999,partially_blocked,physical_below_generation
2024-10-03,T_WHIHW-1,WHIHW-1,,,,unmapped,48,26,22,0.0,166.5,73.75,92.75,0.0,0.0,92.75,0.0,23.400999999999996,partially_blocked,physical_below_generation
2024-10-03,T_COUWW-1,COUWW-1,,,,unmapped,48,24,24,0.0,165.5,74.5,91.0,0.0,0.0,91.0,0.0,22.538,partially_blocked,physical_below_generation
2024-10-03,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,10,38,0.0,96.41666666666667,5.575,90.84166666666667,0.0,0.0,90.84166666666667,0.0,6.119423007246376,partially_blocked,physical_below_generation
2024-10-03,T_TWSHW-1,TWSHW-1,,,,unmapped,48,33,15,0.0,221.25,135.25,86.0,0.0,0.0,86.0,0.0,57.812,partially_blocked,physical_below_generation
2024-10-03,T_GYMR-26,GYMRO-26,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,29,19,0.0,320.5,235.0,85.5,0.0,0.0,60.5,25.0,102.07000000000001,partially_blocked,physical_below_generation
2024-10-03,E_KINCW-1,KINCW-1,,,,unmapped,26,20,6,0.0,161.0,77.0,84.0,0.0,0.0,84.0,0.0,24.934,partially_blocked,physical_below_generation
2024-10-03,T_BEINW-1,BEINW-1,,,,unmapped,48,20,28,0.0,236.0,153.0,83.0,0.0,0.0,83.0,0.0,55.293,partially_blocked,physical_below_generation
2024-10-03,T_KPMRW-1,KPMRW-1,,,,unmapped,48,28,20,0.0,170.5,88.25,82.25,0.0,0.0,82.25,0.0,35.232,partially_blocked,physical_below_generation
2024-10-03,T_MIDMW-1,MIDMW-1,,,,unmapped,41,20,21,0.0,126.5,44.75,81.75,0.0,0.0,81.75,0.0,18.403,partially_blocked,physical_below_generation
2024-10-03,T_GNAPW-1,GNAPW-1,,,,unmapped,48,25,23,0.0,146.0,68.5,77.5,0.0,0.0,77.5,0.0,9.471,partially_blocked,physical_below_generation
2024-10-03,T_STLGW-1,STLGW-1,,,,unmapped,48,9,39,0.0,143.64999999999998,67.5,76.15,0.0,0.0,76.15,0.0,12.883,partially_blocked,physical_below_generation
2024-10-03,T_BLLA-1,BLLA-1,,,,unmapped,44,12,32,0.0,104.0,28.5,75.5,0.0,0.0,75.5,0.0,11.478000000000002,partially_blocked,physical_below_generation
2024-10-03,T_DOREW-2,DOREW-2,,,,unmapped,37,22,15,0.0,190.25,117.75,72.5,0.0,0.0,72.5,0.0,51.306,partially_blocked,physical_below_generation
2024-10-03,T_FSDLW-1,FSDLW-1,,,,unmapped,48,0,48,0.0,72.25,0.0,72.25,0.0,0.0,66.75,5.5,0.0,fully_blocked,physical_below_generation
2024-10-03,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,2,46,0.0,98.33333333333333,30.0,68.33333333333333,0.0,0.0,68.33333333333333,0.0,3.5219999999999994,partially_blocked,physical_below_generation
2024-10-03,T_KYPEW-1,KYPEW-1,,,,unmapped,20,5,15,0.0,89.0,21.0,68.0,0.0,0.0,68.0,0.0,3.3579999999999997,partially_blocked,physical_below_generation
2024-10-03,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,0,48,0.21666666666666667,67.44166666666666,0.0,67.65833333333333,0.0,0.0,67.65833333333333,0.0,0.0,fully_blocked,physical_below_generation
2024-10-03,T_BOWLW-1,BOWLW-1,,,,unmapped,48,34,14,0.0,306.25,238.75,67.5,0.0,0.0,67.5,0.0,77.748,partially_blocked,physical_below_generation
2024-10-03,T_GYMR-28,GYMRO-28,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,36,12,0.0,338.5,276.0,62.5,0.0,0.0,50.5,12.0,136.84,partially_blocked,physical_below_generation
2024-10-03,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,0,48,0.0,61.075,0.0,61.075,0.0,0.0,61.075,0.0,0.0,fully_blocked,physical_below_generation
2024-10-03,E_CNCLW-1,CNCLW-1,,,,unmapped,48,28,20,0.0,161.25,102.25,59.0,0.0,0.0,59.0,0.0,42.801,partially_blocked,physical_below_generation
2024-10-03,T_SAKNW-1,SAKNW-1,,,,unmapped,48,37,11,0.0,192.5,133.75,58.75,0.0,0.0,58.75,0.0,80.773,partially_blocked,physical_below_generation
2024-10-03,T_HALSW-1,HALSW-1,,,,unmapped,48,23,25,0.0,123.0,65.0,58.0,0.0,0.0,58.0,0.0,28.084,partially_blocked,physical_below_generation
2024-10-03,T_STRNW-1,STRNW-1,,,,unmapped,48,2,46,0.0,56.89999999999999,3.0,53.89999999999999,0.0,0.0,53.89999999999999,0.0,0.6000000000000002,partially_blocked,physical_below_generation
2024-10-03,T_HRSTW-1,HRSTW-1,,,,unmapped,47,24,23,0.0,158.5,105.5,53.0,0.0,0.0,53.0,0.0,46.077,partially_blocked,physical_below_generation
2024-10-03,T_ANSUW-1,ANSUW-1,,,,unmapped,48,27,21,0.0,118.25,66.5,51.75,0.0,0.0,51.75,0.0,15.798,partially_blocked,physical_below_generation
2024-10-03,T_HADHW-1,HADHW-1,,,,unmapped,48,0,48,0.0,50.05833333333334,0.0,50.05833333333334,0.0,0.0,50.05833333333334,0.0,0.0,fully_blocked,physical_below_generation
2024-10-03,E_BABAW-1,BABAW-1,,,,unmapped,48,27,21,0.0,98.0,49.5,48.5,0.0,0.0,48.5,0.0,24.394000000000002,partially_blocked,physical_below_generation
2024-10-03,T_ACHRW-1,ACHRW-1,,,,unmapped,48,38,10,0.0,346.0,298.25,47.75,0.0,0.0,47.75,0.0,106.921,partially_blocked,physical_below_generation
2024-10-03,E_BETHW-1,BETHW-1,,,,unmapped,42,15,27,0.0,88.0,41.5,46.5,0.0,0.0,46.5,0.0,8.567,partially_blocked,physical_below_generation
2024-10-03,T_BLLA-2,BLLA-2,,,,unmapped,36,9,27,0.0,62.5,17.0,45.5,0.0,0.0,45.5,0.0,6.677,partially_blocked,physical_below_generation
2024-10-03,T_CRYRW-2,CRYRW-2,,,,unmapped,28,7,21,0.0,62.75,20.75,42.0,0.0,0.0,42.0,0.0,14.239999999999998,partially_blocked,physical_below_generation
2024-10-03,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,1,47,0.18333333333333332,50.266666666666666,8.5,41.95,0.0,0.0,41.95,0.0,0.8360000000000003,partially_blocked,physical_below_generation
2024-10-03,E_ASHWW-1,ASHWW-1,,,,unmapped,47,29,18,0.0,82.5,42.0,40.5,0.0,0.0,40.5,0.0,20.755000000000003,partially_blocked,physical_below_generation
2024-10-03,T_MOWWO-3,MOWWO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,2,0,2,0.0,40.5,0.0,40.5,40.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-03,E_BNWKW-1,BNWKW-1,,,,unmapped,44,17,27,0.0,65.0,27.0,38.0,0.0,0.0,38.0,0.0,8.951,partially_blocked,physical_below_generation
2024-10-03,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,7,41,0.3,59.18333333333333,24.0,35.483333333333334,0.0,0.0,35.483333333333334,0.0,9.755,partially_blocked,physical_below_generation
2024-10-03,T_GORDW-1,GORDW-1,,,,unmapped,39,6,33,0.0,40.35,8.233333333333334,32.11666666666667,0.0,0.0,32.11666666666667,0.0,2.3013333333333335,partially_blocked,physical_below_generation
2024-10-03,T_GLWSW-1,GLWSW-1,,,,unmapped,48,29,19,0.0,88.5,57.0,31.5,0.0,0.0,31.5,0.0,31.883,partially_blocked,physical_below_generation
2024-10-03,T_KILBW-1,KILBW-1,,,,unmapped,48,35,13,0.0,248.5,217.0,31.5,0.0,0.0,31.5,0.0,116.92399999999999,partially_blocked,physical_below_generation
2024-10-03,E_HLTWW-1,HLTWW-1,,,,unmapped,24,6,18,0.0,45.5,15.0,30.5,0.0,0.0,30.5,0.0,3.0500000000000003,partially_blocked,physical_below_generation
2024-10-03,E_HBHDW-1,HBHDW-1,,,,unmapped,48,31,17,0.0,94.5,64.25,30.25,0.0,0.0,30.25,0.0,34.129,partially_blocked,physical_below_generation
2024-10-03,T_BDCHW-1,BDCHW-1,,,,unmapped,48,11,37,0.0,54.0,24.0,30.0,0.0,0.0,30.0,0.0,14.312999999999999,partially_blocked,physical_below_generation
2024-10-03,T_CLDSW-1,CLDSW-1,,,,unmapped,43,4,39,0.0,28.35833333333334,0.5583333333333333,27.800000000000004,0.0,0.0,27.800000000000004,0.0,2.425333333333333,partially_blocked,physical_below_generation
2024-10-03,E_BRYBW-1,BRYBW-1,,,,unmapped,48,35,13,0.0,116.0,88.5,27.5,0.0,0.0,27.5,0.0,26.149,partially_blocked,physical_below_generation
2024-10-03,T_MILWW-1,MILWW-1,,,,unmapped,48,36,12,0.0,542.5,515.0,27.5,0.0,0.0,27.5,0.0,158.42,partially_blocked,physical_below_generation
2024-10-03,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,6,42,0.2,40.24166666666667,13.258333333333333,27.18333333333333,0.0,0.0,27.18333333333333,0.0,4.940333333333333,partially_blocked,physical_below_generation
2024-10-03,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,9,39,0.0,31.21666666666667,8.266666666666667,22.949999999999996,0.0,0.0,22.949999999999996,0.0,10.264202894927536,partially_blocked,physical_below_generation
2024-10-03,E_GRGRW-1,GRGRW-1,,,,unmapped,48,32,16,0.0,66.25,45.5,20.75,0.0,0.0,20.75,0.0,24.152,partially_blocked,physical_below_generation
2024-10-03,T_GRIFW-2,GRIFW-2,,,,unmapped,26,2,24,0.0,28.725,8.5,20.225,0.0,0.0,20.225,0.0,3.267,partially_blocked,physical_below_generation
2024-10-03,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,17,31,0.0,34.16666666666667,14.008333333333335,20.158333333333328,0.0,0.0,20.158333333333328,0.0,10.148635869565215,partially_blocked,physical_below_generation
2024-10-03,T_DNLWW-1,DNLWW-1,,,,unmapped,25,8,17,0.0,31.0,11.0,20.0,0.0,0.0,20.0,0.0,2.218,partially_blocked,physical_below_generation
2024-10-03,T_DOUGW-1,DOUGW-1,,,,unmapped,43,27,16,0.0,35.75,16.5,19.25,0.0,0.0,19.25,0.0,17.733000000000004,partially_blocked,physical_below_generation
2024-10-03,T_MYGPW-1,MYGPW-1,,,,unmapped,45,24,21,0.0,29.75,11.25,18.5,0.0,0.0,18.5,0.0,6.31,partially_blocked,physical_below_generation
2024-10-03,E_HRHLW-1,HRHLW-1,,,,unmapped,31,16,15,0.0,44.0,26.0,18.0,0.0,0.0,18.0,0.0,8.924,partially_blocked,physical_below_generation
2024-10-03,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,19,29,0.0,26.791666666666664,10.075,16.71666666666667,0.0,0.0,16.71666666666667,0.0,11.51158333333333,partially_blocked,physical_below_generation
2024-10-03,T_TDBNW-1,TDBNW-1,,,,unmapped,24,0,24,0.0,14.025,0.0,14.025,0.0,0.0,14.025,0.0,0.0,fully_blocked,physical_below_generation
2024-10-03,T_CREAW-1,CREAW-1,,,,unmapped,8,0,8,0.0,12.5,0.0,12.5,0.0,0.0,0.0,12.5,0.0,fully_blocked,physical_inconsistent
2024-10-03,T_GRIFW-1,GRIFW-1,,,,unmapped,25,2,23,0.0,18.216666666666665,6.0,12.216666666666665,0.0,0.0,12.216666666666665,0.0,2.682,partially_blocked,physical_below_generation
2024-10-03,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,47,1,0.0,623.5,611.5,12.0,0.0,0.0,0.0,12.0,343.84,partially_blocked,physical_inconsistent
2024-10-03,T_GORDW-2,GORDW-2,,,,unmapped,26,5,21,0.16666666666666666,29.875,18.708333333333336,11.333333333333334,0.0,0.0,11.333333333333334,0.0,17.755333333333333,partially_blocked,physical_below_generation
2024-10-03,T_DALQW-1,DALQW-1,,,,unmapped,45,33,12,0.0,62.5,52.25,10.25,0.0,0.0,10.25,0.0,46.784000000000006,partially_blocked,physical_below_generation
2024-10-03,T_BHLAW-1,BHLAW-1,,,,unmapped,36,0,36,0.0,9.841666666666669,0.0,9.841666666666669,0.0,0.0,9.841666666666669,0.0,0.0,fully_blocked,physical_below_generation
2024-10-03,E_CLFLW-1,CLFLW-1,,,,unmapped,37,19,18,0.0,27.5,18.0,9.5,0.0,0.0,9.5,0.0,8.773,partially_blocked,physical_below_generation
2024-10-03,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,37,23,14,1.4666666666666668,35.95,28.225,9.191666666666666,0.0,0.0,9.191666666666666,0.0,62.29724275362319,partially_blocked,physical_below_generation
2024-10-03,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,39,21,18,1.2166666666666668,31.73333333333333,24.625,8.325,0.0,0.0,8.325,0.0,49.10375996376811,partially_blocked,physical_below_generation
2024-10-03,T_AKGLW-2,AKGLW-2,,,,unmapped,46,44,2,0.0,166.0,158.75,7.25,0.0,0.0,7.25,0.0,61.080999999999996,partially_blocked,physical_below_generation
2024-10-03,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,26,17,9,0.6,17.2,14.925,2.875,0.0,0.0,2.875,0.0,22.025307401268115,partially_blocked,physical_below_generation
2024-10-03,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,25,15,10,0.5333333333333333,12.616666666666667,10.466666666666669,2.6833333333333336,0.0,0.0,2.6833333333333336,0.0,17.062414855072465,partially_blocked,physical_below_generation
2024-10-03,T_CRYRW-3,CRYRW-3,,,,unmapped,35,31,4,0.0,21.75,19.25,2.5,0.0,0.0,2.5,0.0,11.922999999999998,partially_blocked,physical_below_generation
2024-10-03,T_SGRWO-5,SGRWO-5,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,23,14,9,0.4,9.866666666666669,8.175,2.0916666666666663,0.0,0.0,2.0916666666666663,0.0,11.088804347826086,partially_blocked,physical_below_generation
2024-10-03,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,24,15,9,0.35,11.666666666666666,10.091666666666667,1.925,0.0,0.0,1.925,0.0,10.444894927536232,partially_blocked,physical_below_generation
2024-10-03,T_AKGLW-3,AKGLW-3,,,,unmapped,48,47,1,0.0,221.75,221.25,0.5,0.0,0.0,0.5,0.0,127.34100000000001,partially_blocked,physical_below_generation
2024-10-03,E_CRGTW-1,CRGTW-1,,,,unmapped,48,48,0,0.0,26.25,26.25,0.0,0.0,0.0,0.0,0.0,19.826,fully_estimated,
2024-10-03,E_PIBUW-1,PIBUW-1,,,,unmapped,46,46,0,0.0,228.25,228.25,0.0,0.0,0.0,0.0,0.0,228.44699999999995,fully_estimated,
2024-10-03,E_TULWW-1,TULWW-1,,,,unmapped,22,22,0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,11.103999999999997,fully_estimated,
2024-10-04,T_WLNYO-3,WLNYO-3,,,,unmapped,48,0,48,0.0,5820.0,0.0,5820.0,5820.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_MOWEO-3,MOWEO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,7.183333333333333,5354.316666666667,0.0,5361.5,5361.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_MOWEO-1,MOWEO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,5.033333333333333,4141.966666666667,0.0,4147.0,4147.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_MOWEO-2,MOWEO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,11.8,4123.7,0.0,4135.5,4135.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_MOWWO-1,MOWWO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,3995.0,0.0,3995.0,3995.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_MOWWO-2,MOWWO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,3746.5,0.0,3746.5,3746.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_WLNYO-4,WLNYO-4,,,,unmapped,48,17,31,0.0,5558.0,1895.5,3662.5,0.0,0.0,3662.5,0.0,227.56399999999996,partially_blocked,physical_below_generation
2024-10-04,T_WDNSO-1,WDNSO-1,,,,unmapped,48,13,35,0.0,3386.5,877.0,2509.5,0.0,0.0,2509.5,0.0,89.918,partially_blocked,physical_below_generation
2024-10-04,T_BRBEO-1,BRBEO-1,,,,unmapped,48,14,34,0.0,3327.5,950.5,2377.0,0.0,0.0,2377.0,0.0,82.299,partially_blocked,physical_below_generation
2024-10-04,T_SOKYW-1,SOKYW-1,,,,unmapped,48,0,48,0.0,1747.0,0.0,1747.0,0.0,0.0,1747.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-04,T_WDNSO-2,WDNSO-2,,,,unmapped,48,27,21,0.0,3386.5,1875.5,1511.0,0.0,0.0,1511.0,0.0,368.50199999999995,partially_blocked,physical_below_generation
2024-10-04,T_WHILW-1,WHILW-1,,,,unmapped,48,19,29,0.0,2713.5,1223.0,1490.5,0.0,0.0,1416.5,74.0,263.809,partially_blocked,physical_below_generation
2024-10-04,T_RRWW-1,RRWW-1,,,,unmapped,48,12,36,0.0,1507.5,345.0,1162.5,0.0,0.0,1132.0,30.5,42.104,partially_blocked,physical_below_generation
2024-10-04,T_WLNYO-2,WLNYO-2,,,,unmapped,48,31,17,0.0,3020.25,1897.5,1122.75,0.0,0.0,1122.75,0.0,286.32,partially_blocked,physical_below_generation
2024-10-04,T_HOWBO-2,HOWBO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,36,7,29,0.0,1291.5,186.0,1105.5,0.0,0.0,1105.5,0.0,24.091999999999995,partially_blocked,physical_below_generation
2024-10-04,T_HOWBO-1,HOWBO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,36,13,23,0.0,1290.75,318.5,972.25,0.0,0.0,972.25,0.0,53.91476525821594,partially_blocked,physical_below_generation
2024-10-04,T_KLGLW-1,KLGLW-1,,,,unmapped,48,37,11,0.0,4427.0,3467.5,959.5,0.0,0.0,782.5,177.0,351.881,partially_blocked,physical_below_generation
2024-10-04,T_HOWAO-1,HOWAO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,35,6,29,0.0,1154.25,227.0,927.25,0.0,0.0,927.25,0.0,13.139999999999995,partially_blocked,physical_below_generation
2024-10-04,T_RREW-1,RREW-1,,,,unmapped,48,12,36,0.0,1200.0,274.5,925.5,0.0,0.0,925.5,0.0,52.108,partially_blocked,physical_below_generation
2024-10-04,T_HOWAO-2,HOWAO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,35,12,23,0.0,1169.0,270.25,898.75,0.0,0.0,898.75,0.0,33.672,partially_blocked,physical_below_generation
2024-10-04,T_OMNDW-1,OMNDO-1,,,,unmapped,48,0,48,0.0,858.0,0.0,858.0,0.0,0.0,858.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-04,T_HOWBO-3,HOWBO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,36,12,24,0.0,1135.0,291.0,844.0,0.0,0.0,844.0,0.0,44.896,partially_blocked,physical_below_generation
2024-10-04,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,47,0.0,851.4166666666667,31.5,819.9166666666666,0.0,0.0,819.9166666666666,0.0,6.597000000000001,partially_blocked,physical_below_generation
2024-10-04,T_KPMRW-1,KPMRW-1,,,,unmapped,48,19,29,0.0,1217.75,417.5,800.25,0.0,0.0,800.25,0.0,77.75,partially_blocked,physical_below_generation
2024-10-04,T_DRSLW-1,DRSLW-1,,,,unmapped,48,12,36,0.0,1113.0,321.0,792.0,0.0,0.0,792.0,0.0,47.620000000000005,partially_blocked,physical_below_generation
2024-10-04,T_WHILW-2,WHILW-2,,,,unmapped,48,19,29,0.0,1376.0,636.0,740.0,0.0,0.0,740.0,0.0,154.19,partially_blocked,physical_below_generation
2024-10-04,T_PNYCW-1,PNYCW-1,,,England/Wales,region_only,48,0,48,0.0,739.0,0.0,739.0,0.0,0.0,739.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-04,T_CGTHW-1,CGTHW-1,,,,unmapped,48,4,44,0.0,744.5,68.5,676.0,0.0,0.0,656.5,19.5,5.359999999999999,partially_blocked,physical_below_generation
2024-10-04,T_HOWAO-3,HOWAO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,35,16,19,0.0,1171.5,498.25,673.25,0.0,0.0,673.25,0.0,76.818,partially_blocked,physical_below_generation
2024-10-04,T_AFTOW-1,AFTOW-1,,,,unmapped,48,8,40,0.0,773.5,130.0,643.5,0.0,0.0,643.5,0.0,14.306999999999995,partially_blocked,physical_below_generation
2024-10-04,T_TKNWW-1,TKNWW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,12,36,0.0,636.0,6.0,630.0,0.0,0.0,630.0,0.0,20.226,partially_blocked,physical_below_generation
2024-10-04,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,20,28,0.0,1044.5,422.5,622.0,0.0,0.0,570.5,51.5,89.82,partially_blocked,physical_below_generation
2024-10-04,T_RCBKO-2,RCBKO-2,humber_offshore,Humber Offshore,England/Wales,mapped,33,4,29,0.0,662.5,40.75,621.75,0.0,0.0,621.75,0.0,10.237,partially_blocked,physical_below_generation
2024-10-04,T_WLNYW-1,WLNYW-1,,,,unmapped,48,35,13,0.0,2168.5,1561.0,607.5,0.0,0.0,607.5,0.0,285.33,partially_blocked,physical_below_generation
2024-10-04,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,0,48,0.0,599.5,0.0,599.5,0.0,0.0,599.5,0.0,0.0,fully_blocked,physical_below_generation
2024-10-04,T_RCBKO-1,RCBKO-1,humber_offshore,Humber Offshore,England/Wales,mapped,33,7,26,1.1,661.9,97.5,565.5,0.0,0.0,565.5,0.0,16.657999999999998,partially_blocked,physical_below_generation
2024-10-04,T_FALGW-1,FALGW-1,,,,unmapped,48,30,18,0.0,1708.5,1155.5,553.0,0.0,0.0,553.0,0.0,310.08000000000004,partially_blocked,physical_below_generation
2024-10-04,E_BURBO,BURBW-1,,,,unmapped,48,20,28,0.0,923.75,381.5,542.25,0.0,0.0,542.25,0.0,51.232000000000006,partially_blocked,physical_below_generation
2024-10-04,T_MIDMW-1,MIDMW-1,,,,unmapped,48,16,32,0.0,778.25,237.5,540.75,0.0,0.0,540.75,0.0,23.797,partially_blocked,physical_below_generation
2024-10-04,T_TKNEW-1,TKNEW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,14,34,0.0,539.0,7.0,532.0,0.0,0.0,532.0,0.0,24.567534741784016,partially_blocked,physical_below_generation
2024-10-04,T_AKGLW-2,AKGLW-2,,,,unmapped,48,14,34,0.0,785.5,269.0,516.5,0.0,0.0,516.5,0.0,18.59,partially_blocked,physical_below_generation
2024-10-04,T_WHIHW-1,WHIHW-1,,,,unmapped,48,5,43,0.0,556.5,49.75,506.75,0.0,0.0,277.25,229.5,4.149,partially_blocked,physical_below_generation
2024-10-04,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,47,0.0,548.45,77.5,470.95,0.0,0.0,470.95,0.0,2.656000000000006,partially_blocked,physical_below_generation
2024-10-04,T_BLLA-1,BLLA-1,,,,unmapped,48,20,28,0.0,752.0,288.0,464.0,0.0,0.0,464.0,0.0,53.938,partially_blocked,physical_below_generation
2024-10-04,T_WTMSO-1,WTMSO-1,,,,unmapped,36,6,30,0.0,516.25,56.0,460.25,0.0,0.0,460.25,0.0,7.012,partially_blocked,physical_below_generation
2024-10-04,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,1,47,0.0,532.4666666666667,83.5,448.9666666666667,0.0,0.0,448.9666666666667,0.0,0.07299999999999329,partially_blocked,physical_below_generation
2024-10-04,T_SANQW-1,SANQW-1,,,,unmapped,48,11,37,0.0,577.75,134.0,443.75,0.0,0.0,443.75,0.0,15.732000000000001,partially_blocked,physical_below_generation
2024-10-04,E_BTUIW-2,BTUIW-2,,,,unmapped,48,12,36,0.0,608.5,165.5,443.0,0.0,0.0,443.0,0.0,14.546000000000001,partially_blocked,physical_below_generation
2024-10-04,T_MKHLW-1,MKHLW-1,,,,unmapped,48,21,27,0.0,777.5,336.0,441.5,0.0,0.0,410.5,31.0,43.63,partially_blocked,physical_below_generation
2024-10-04,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,46,0.0,521.5833333333333,87.0,434.58333333333337,0.0,0.0,434.58333333333337,0.0,13.135000000000005,partially_blocked,physical_below_generation
2024-10-04,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,28,20,0.0,992.5,584.0,408.5,0.0,0.0,317.0,91.5,143.57999999999998,partially_blocked,physical_below_generation
2024-10-04,T_WISTW-2,WISTW-2,,,,unmapped,48,33,15,3.666666666666667,1251.5833333333335,872.0,383.25,0.0,0.0,353.25,30.0,183.594,partially_blocked,physical_below_generation
